wavelength,power,intensity
864.501,-0.34,-5.84E-43
864.667,-0.81,-1.39E-42
864.832,-0.24,-4.13E-43
864.998,-1.72,-2.96E-42
865.163,-1.44,-2.48E-42
865.329,-1.06,-1.82E-42
865.494,-1.99,-3.42E-42
865.659,-3.55,-6.11E-42
865.825,4.78,8.23E-42
865.99,-2.12,-3.65E-42
866.155,-1.29,-2.22E-42
866.321,-3.23,-5.56E-42
866.486,-1.06,-1.83E-42
866.651,1.5,2.58E-42
866.816,0.9,1.55E-42
866.982,1.56,2.69E-42
867.147,3.3,5.69E-42
867.312,-3.12,-5.38E-42
867.477,6.06,1.05E-41
867.642,-0.22,-3.79E-43
867.807,-5.15,-8.89E-42
867.972,4.69,8.09E-42
868.138,-0.38,-6.56E-43
868.303,-5.86,-1.01E-41
868.468,-5,-8.63E-42
868.633,-3.96,-6.84E-42
868.798,-7.64,-1.32E-41
868.963,-3.8,-6.56E-42
869.128,-0.66,-1.14E-42
869.293,-3.4,-5.88E-42
869.457,-4.24,-7.33E-42
869.622,-4.6,-7.95E-42
869.787,-3.67,-6.35E-42
869.952,-3.81,-6.59E-42
870.117,-9.18,-1.59E-41
870.282,-2.21,-3.82E-42
870.447,-7.97,-1.38E-41
870.611,3.14,5.43E-42
870.776,-1.62,-2.80E-42
870.941,-10.32,-1.79E-41
871.106,-1.87,-3.24E-42
871.27,-7.4,-1.28E-41
871.435,-2.55,-4.42E-42
871.6,-3.52,-6.10E-42
871.764,-2.17,-3.76E-42
871.929,1.62,2.81E-42
872.094,-3.47,-6.02E-42
872.258,-2.09,-3.62E-42
872.423,-10.34,-1.79E-41
872.587,-10.46,-1.81E-41
872.752,-2.44,-4.23E-42
872.916,0.93,1.61E-42
873.081,4.14,7.19E-42
873.245,-4.83,-8.39E-42
873.41,-1.09,-1.89E-42
873.574,4.35,7.55E-42
873.739,-4.46,-7.75E-42
873.903,-4.29,-7.45E-42
874.067,0.97,1.69E-42
874.232,2.68,4.66E-42
874.396,-9.79,-1.70E-41
874.56,-8.06,-1.40E-41
874.725,0.66,1.15E-42
874.889,1.54,2.68E-42
875.053,1.21,2.11E-42
875.217,-2.48,-4.32E-42
875.382,-6.97,-1.21E-41
875.546,-1.05,-1.83E-42
875.71,-3.58,-6.23E-42
875.874,-2.48,-4.32E-42
876.038,-2.71,-4.72E-42
876.202,2.77,4.83E-42
876.366,-7.48,-1.30E-41
876.531,2.87,5.00E-42
876.695,-7.71,-1.34E-41
876.859,0.43,7.50E-43
877.023,-7.16,-1.25E-41
877.187,0.8,1.40E-42
877.351,5.66,9.87E-42
877.515,-1.97,-3.44E-42
877.678,-4.25,-7.42E-42
877.842,-3.9,-6.81E-42
878.006,2.98,5.20E-42
878.17,-5.35,-9.34E-42
878.334,-6.86,-1.20E-41
878.498,5.47,9.55E-42
878.662,0.93,1.62E-42
878.826,-1.84,-3.21E-42
878.989,-3.29,-5.75E-42
879.153,-5.16,-9.02E-42
879.317,-1.96,-3.43E-42
879.481,-7.43,-1.30E-41
879.644,0.64,1.12E-42
879.808,-1.25,-2.19E-42
879.972,-8.16,-1.43E-41
880.135,-2.78,-4.86E-42
880.299,-5.58,-9.77E-42
880.462,0.75,1.31E-42
880.626,-1.38,-2.42E-42
880.79,-4.15,-7.27E-42
880.953,-14.5,-2.54E-41
881.117,4.36,7.64E-42
881.28,-1.95,-3.42E-42
881.444,-0.19,-3.33E-43
881.607,-1.44,-2.52E-42
881.771,-7.73,-1.36E-41
881.934,4.14,7.26E-42
882.097,-7.65,-1.34E-41
882.261,0.17,2.98E-43
882.424,-7.57,-1.33E-41
882.587,-3.91,-6.86E-42
882.751,-5.91,-1.04E-41
882.914,-4.34,-7.62E-42
883.077,-3.71,-6.51E-42
883.241,-1.07,-1.88E-42
883.404,-8.86,-1.56E-41
883.567,-0.98,-1.72E-42
883.73,-6.05,-1.06E-41
883.893,-6.87,-1.21E-41
884.057,-0.02,-3.52E-44
884.22,-1.01,-1.78E-42
884.383,3.88,6.82E-42
884.546,-9.35,-1.64E-41
884.709,0.69,1.21E-42
884.872,1.1,1.94E-42
885.035,6.12,1.08E-41
885.198,-5.6,-9.86E-42
885.361,-2.2,-3.87E-42
885.524,4.67,8.22E-42
885.687,-3.9,-6.87E-42
885.85,-3.9,-6.87E-42
